"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",83.337,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",83.505,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",83.59,"P"
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1970",16.238,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1971",14.952,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1972",14.894,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1973",15.224,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1974",10.924,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1975",10.604,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1976",10.59,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1977",9.323,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1978",9.128,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1979",8.945,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1980",8.004,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1981",8.755,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1982",9.046,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1983",9.159,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1984",9.093,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1985",10.546,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1986",10.467,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1987",10.406,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1988",10.832,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1989",10.654,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1990",20.437,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1991",22.172,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1992",12.812,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1993",12.647,"B"
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1994",12.823,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1995",13.366,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1996",12.788,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1997",14.07,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1998",14.233,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1999",14.145,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2000",14.462,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2001",18.152,"B"
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2002",17.812,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2003",17.426,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2004",17.835,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2005",18.245,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2006",18.195,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2007",18.148,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2008",18.143,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2009",18.039,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2010",18.117,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2011",16.033,"B"
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2012",16.418,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2013",16.616,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2014",16.634,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2015",16.663,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2016",16.495,
"SWE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2017",16.41,"P"
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1970",223.233,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1971",257.79,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1972",279.19,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1973",303.001,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1974",371.307,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1975",434.831,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1976",482.057,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1977",565.584,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1978",619.332,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1979",686.076,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1980",798.471,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1981",880.313,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1982",953.345,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1983",996.927,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1984",1049.77,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1985",1032.082,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1986",1045.749,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1987",1117.634,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1988",1161.691,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1989",1243.363,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1990",1160.908,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",1150.041,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",1345.72,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",1387.467,"B"
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",1387.272,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",1439.567,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",1542.794,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",1537.612,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",1617.849,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",1728.215,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",1856.212,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",1950.295,"B"
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",2102.183,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",2199.473,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",2276.694,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",2298.635,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",2498.435,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",2681.328,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",2848.093,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",2906.416,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",2892.7,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",3923.417,"B"
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",4088.934,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",4227.657,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",4321.193,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",4393.487,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",4465.547,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",4606.429,"P"
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1970",43.276,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1971",45.32,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1972",48.861,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1973",54.412,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1974",45.538,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1975",51.578,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1976",57.097,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1977",58.154,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1978",62.209,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1979",67.398,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1980",69.47,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1981",84.465,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1982",94.818,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1983",100.52,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1984",105.002,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1985",121.675,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1986",122.25,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1987",129.814,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1988",141.119,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1989",148.266,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1990",298.205,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1991",327.639,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1992",197.754,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1993",200.869,"B"
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1994",204.052,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1995",222.09,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1996",226.214,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1997",251.761,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1998",268.49,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1999",284.725,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2000",313.844,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2001",432.529,"B"
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2002",455.601,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2003",464.164,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2004",494.172,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2005",512.963,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2006",555.693,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2007",594.479,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2008",631.24,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2009",639.682,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2010",640.019,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2011",749.175,"B"
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2012",803.175,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2013",842.43,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2014",862.192,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2015",878.447,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2016",882.065,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2017",904.286,"P"
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","1995",4.979,"B"
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","1996",5.275,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","1997",5.327,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","1998",5.403,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","1999",5.529,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2000",5.474,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2001",5.812,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2002",6.256,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2003",6.503,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2004",6.529,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2005",6.556,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2006",6.172,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2007",6.075,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2008",6.243,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2009",6.691,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2010",6.609,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2011",6.71,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2012",7.027,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2013",7.254,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2014",7.268,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2015",7.536,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2016",7.689,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2017",7.7,"E"
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","1995",4.342,"B"
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","1996",4.425,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","1997",4.393,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","1998",4.428,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","1999",4.432,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2000",4.369,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2001",4.42,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2002",4.385,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2003",4.433,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2004",4.475,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2005",4.266,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2006",4.042,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2007",3.941,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2008",3.908,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2009",4.118,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2010",4.09,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2011",4.059,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2012",4.031,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2013",4.06,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2014",4.226,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2015",4.358,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2016",4.559,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2017",4.56,"E"
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",53.419,"B"
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",54.381,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",54.801,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",54.96,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",55.506,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",55.614,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",56.802,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",58.794,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",59.463,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",59.333,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",60.581,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",60.423,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",60.653,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",61.5,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",61.905,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",61.771,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",62.307,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",63.547,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",64.115,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",63.23,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",63.357,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",62.779,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",62.808,"E"
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1995",46.581,"B"
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1996",45.619,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1997",45.199,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1998",45.04,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1999",44.494,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2000",44.386,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2001",43.198,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2002",41.206,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2003",40.537,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2004",40.667,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2005",39.419,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2006",39.577,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2007",39.347,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2008",38.5,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2009",38.095,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2010",38.229,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2011",37.693,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2012",36.453,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2013",35.885,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2014",36.77,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2015",36.643,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2016",37.221,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2017",37.192,"E"
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",1488.737,"B"
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",1610.821,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",1693.732,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",1777.241,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",1869.551,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",1957.025,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",2139.2,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",2359.805,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",2452.404,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",2558.344,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",2659.951,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",2784.148,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",3021.574,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",3282.929,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",3463.471,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",3510.429,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",3769.694,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",4065.059,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",4360.162,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",4498.989,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",4796.262,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",4911.814,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",5030.365,"E"
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1995",1298.174,"B"
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1996",1351.27,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1997",1396.953,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1998",1456.482,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1999",1498.659,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2000",1561.936,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2001",1626.869,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2002",1653.875,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2003",1671.83,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2004",1753.46,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2005",1730.785,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2006",1823.62,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2007",1960.174,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2008",2055.192,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2009",2131.336,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2010",2172.564,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2011",2280.467,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2012",2331.865,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2013",2440.371,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2014",2616.25,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2015",2773.97,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2016",2912.151,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2017",2978.802,"E"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1979",0.51,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1980",0.694,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1981",0.276,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1982",0.415,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1983",0.366,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1984",0.892,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1985",0.724,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1986",0.725,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1987",0.7,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1988",1.023,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1989",1.294,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1990",1.467,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1991",1.752,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1992",1.84,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1993",1.789,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1994",1.807,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1995",1.721,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1996",1.96,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1997",2.191,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1998",2.524,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1999",2.679,"B"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2000",2.85,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2001",3.312,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2002",3.569,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2003",3.602,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2004",3.556,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2005",3.348,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2006",3.572,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2007",3.632,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2008",3.823,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2009",4.455,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2010",3.942,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2011",3.709,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2012",3.545,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2013",3.451,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2014",3.374,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2015",3.234,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2016",3.384,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2017",3.308,"E"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1979",1.784,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1980",1.805,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1981",2.299,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1982",1.731,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1983",1.828,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1984",1.255,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1985",0.766,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1986",1.109,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1987",1.196,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1988",1.051,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1989",0.981,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1990",0.983,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1991",1.034,"D"
