"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",4.4,
"DNK","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",4.4,
"DNK","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",4.4,
"DNK","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",4.4,
"DNK","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",3.5,
"DNK","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",4,
"DNK","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",4,
"DNK","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",3.1,
"DNK","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",3.4,
"DNK","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",3.5,
"DNK","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",3.4,
"DNK","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",3.5,
"DNK","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",4,
"DNK","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",3.7,
"DNK","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",3.1,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",21,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",20.8,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",20.5,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",18.2,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",17,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",17.6,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",15,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",14.8,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",13.8,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",14.3,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",13.2,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",12.7,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",12,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",10.6,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",11,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",9.6,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",9.8,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",9,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",7.5,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",7.6,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",7.6,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",6.5,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",6,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",6.2,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",6.5,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",6.3,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",5.8,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",6.2,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",6,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",6.1,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",5.6,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",5.8,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",5.2,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",4.4,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",4.7,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",3.9,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",4,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",3.9,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",4.2,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",3.6,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",3.8,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",3.2,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",3,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",3.1,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",3.3,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",3,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",2.8,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",2.7,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",2.6,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",2.6,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",2.3,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",2.4,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",2.4,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",1.8,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",2.2,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",1.7,
"FIN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",1.9,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",27.7,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",26,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",26.1,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",25.8,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",23.7,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",22.4,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",22.2,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",20.8,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",20.5,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",19.7,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",18.2,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",17.2,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",16.1,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",15.5,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",14.7,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",13.8,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",12.5,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",11.4,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",10.7,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",10,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",10,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",9.7,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",9.5,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",9.1,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",8.3,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",8.3,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",8,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",7.8,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",7.8,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",7.5,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",7.3,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",7.3,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",6.8,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",6.5,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",6,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",5,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",5,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",4.9,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",4.8,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",4.4,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",4.5,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",4.6,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",4.2,"B"
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",4.2,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",4,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",3.8,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",3.8,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",3.8,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",3.8,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",3.9,"B"
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",3.6,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",3.5,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",3.5,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",3.6,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",3.5,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",3.7,
"FRA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",3.7,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",35,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",32.2,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",29.8,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",27.9,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",26,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",24.1,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",23.5,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",22.6,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",22.3,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",22.8,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",22.5,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",22.1,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",21.6,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",21.3,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",20,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",18.9,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",16.6,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",14.8,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",14.3,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",13.3,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",12.4,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",11.8,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",11.1,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",10.4,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",9.8,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",9.1,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",8.7,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",8.4,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",7.6,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",7.5,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",7,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",6.9,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",6.2,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",5.8,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",5.6,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",5.3,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",5,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",4.9,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",4.7,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",4.5,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",4.4,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",4.3,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",4.2,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",4.2,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",4.1,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",3.9,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",3.8,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",3.9,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",3.5,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",3.5,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",3.4,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",3.6,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",3.3,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",3.3,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",3.2,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",3.3,
"DEU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",3.4,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",40.1,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",39.8,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",40.3,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",39.3,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",35.8,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",34.3,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",34,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",34.3,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",34.4,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",31.8,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",29.6,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",26.9,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",27.3,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",24.1,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",23.9,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",24,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",22.5,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",20.4,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",19.3,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",18.7,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",17.9,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",16.3,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",15.1,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",14.6,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",14.3,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",14.1,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",12.2,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",11.7,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",11,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",9.7,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",9.7,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",9,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",8.4,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",8.5,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",7.9,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",8.1,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",7.2,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",6.4,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",6.7,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",6.2,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",5.9,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",5.1,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",5.1,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",4,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",4.1,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",3.8,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",3.7,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",3.5,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",2.7,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",3.1,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",3.8,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",3.4,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",2.9,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",3.7,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",3.7,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",4,
"GRC","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",4.2,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",47.6,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",44.1,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",47.9,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",42.9,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",40,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",38.8,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",38.4,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",37,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",35.8,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",35.7,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",35.9,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",35.1,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",33.2,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",33.8,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",34.3,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",32.8,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",29.8,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",26.2,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",24.4,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",24,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",23.2,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",20.8,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",20,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",19,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",20.4,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",20.4,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",19,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",17.3,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",15.8,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",15.7,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",14.8,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",15.6,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",14.1,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",12.5,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",11.5,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",10.7,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",10.9,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",9.9,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",9.7,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",8.4,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",9.2,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",8.1,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",7.2,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",7.3,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",6.6,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",6.2,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",5.7,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",5.9,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",5.6,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",5.1,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",5.3,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",4.9,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",4.9,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",5,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",4.5,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",4.2,
"HUN","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",3.9,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",13,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",19.5,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",17,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",17,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",17.5,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",15,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",13.6,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",13.4,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",14,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",11.6,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",13.2,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",12.9,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",11.3,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",9.6,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",11.7,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",12.5,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",7.7,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",9.5,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",11.3,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",5.4,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",7.7,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",6,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",7.1,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",6.2,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",6.1,
"ISL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",5.7,
